DATA ĐH 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,AUTO,,,,,,,,
,,,MÔ TẢ SẢN PHẨM,,,,,,TỈ LỆ SIZE,,,,,,,,,,,,,,,,,THÔNG TIN NHẬP HÀNG,,,,,,,,
STT,PHÂN LOẠI ĐH,PHÂN CẤP SP,TÊN SẢN PHẨM,HÌNH ẢNH,ART/ MÃ SP,Màu,LOẠI SP,CHẤT LIỆU,S / 29,M / 30,L / 31,XL / 32,XXL / 34,SL ĐẶT HÀNG (pcs),"ĐƠN GIÁ
(VNĐ)",TỔNG GIÁ TRỊ,NHÀ MÁY,TIMELINE NHẬP KHO,NGÀY GỬI PO,NGÀY GIAO HÀNG DỰ KIẾN,⚠️ Phân loại đơn hàng,Quý,Tuần,Mã Đơn Đặt Hàng,Trạng Thái,NGÀY NHẬP KHO DỰ KIẾN,NGÀY GIAO THỰC TẾ,SL NHẬP KHO/ Thực tế,% TIẾN ĐỘ NHẬP HÀNG,TRẠNG THÁI GIAO HÀNG,TRẠNG THÁI ĐƠN HÀNG,GHI CHÚ ĐƠN HÀNG,Giá Trị Nhập Hàng thực tế,
256,RESTOCK,PHỄU,BOXER COTTON,,PO402,ĐEN,,,,280,370,230,120,1.000,32.400 đ,32.400.000 đ,WS,Tháng 8,17/04/2026,,ĐƠN ĐỊNH KỲ,Quý 3,,256_PO402_ĐEN,Cancel,31/12/1899,,,,,,,,
257,RESTOCK,PHỄU,BOXER COTTON,,PO402,NAVY,,,,280,370,230,120,1.000,32.400 đ,32.400.000 đ,WS,Tháng 8,17/04/2026,,ĐƠN ĐỊNH KỲ,Quý 3,,257_PO402_NAVY,Cancel,31/12/1899,,,,,,,,
258,RESTOCK,PHỄU,BOXER COTTON,,PO402,ĐEN,,,,700,930,570,300,2.500,32.400 đ,81.000.000 đ,WS,Tháng 11,17/04/2026,,ĐƠN ĐỊNH KỲ,Quý 4,,258_PO402_ĐEN,Cancel,31/12/1899,,,,,,,,
259,RESTOCK,PHỄU,BOXER COTTON,,PO402,NAVY,,,,700,930,570,300,2.500,32.400 đ,81.000.000 đ,WS,Tháng 11,17/04/2026,,ĐƠN ĐỊNH KỲ,Quý 4,,259_PO402_NAVY,Cancel,31/12/1899,,,,,,,,
260,NEW IN,DUY TRÌ,RICHIE,,PO403,TRẮNG KEM,,,,150,250,150,50,600,142.344 đ,85.406.400 đ,TLN,Tháng 7,18/04/2026,02/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,260_PO403_TRẮNG KEM,,03/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
261,NEW IN,DUY TRÌ,RICHIE,,PO403,TRẮNG KEM,,,,150,250,150,50,600,142.344 đ,85.406.400 đ,TLN,Tháng 7,18/04/2026,02/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,261_PO403_TRẮNG KEM,,03/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
262,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,TRẮNG,,,,230,270,200,100,800,86.400 đ,69.120.000 đ,KP,Tháng 6,24/04/2026,03/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,262_PO217_TRẮNG,,04/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
263,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,ĐEN,,,,230,270,200,100,800,86.400 đ,69.120.000 đ,KP,Tháng 6,"24/04/2026
revise 28/04/2026",03/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,263_PO217_ĐEN,,04/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
264,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,RÊU NHẠT,,,,175,200,150,75,600,86.400 đ,51.840.000 đ,KP,Tháng 6,"24/04/2026
revise 28/04/2026",03/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,264_PO217_RÊU NHẠT,Cancel,04/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
265,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,BE ĐẬM,,,,230,270,200,100,800,86.400 đ,69.120.000 đ,KP,Tháng 6,"24/04/2026
revise 28/04/2026",03/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,265_PO217_BE ĐẬM,,04/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
266,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,TRẮNG,,,,235,265,200,100,800,86.400 đ,69.120.000 đ,KP,Tháng 10,"24/04/2026
revise 28/04/2026",22/10/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,266_PO217_TRẮNG,Cancel,23/10/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
267,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,ĐEN,,,,235,265,200,100,800,86.400 đ,69.120.000 đ,KP,Tháng 10,24/04/2026,22/10/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,267_PO217_ĐEN,Cancel,23/10/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
268,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,RÊU NHẠT,,,,235,265,200,100,800,86.400 đ,69.120.000 đ,KP,Tháng 10,24/04/2026,22/10/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,268_PO217_RÊU NHẠT,Cancel,23/10/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
269,RESTOCK,DUY TRÌ,TSHIRT BASIC US,,PO217,BE ĐẬM,,,,235,265,200,100,800,86.400 đ,69.120.000 đ,KP,Tháng 10,24/04/2026,22/10/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,269_PO217_BE ĐẬM,Cancel,23/10/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
270,NEW IN,DUY TRÌ,TANKTOP BASIC,,PO404,TRẮNG,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 6,28/04/2026,05/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,270_PO404_TRẮNG,,06/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
271,NEW IN,DUY TRÌ,TANKTOP BASIC,,PO404,ĐEN,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 6,28/04/2026,05/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,271_PO404_ĐEN,,06/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
272,RESTOCK,DUY TRÌ,TANKTOP BASIC,,PO404,TRẮNG,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 7,28/04/2026,,ĐƠN ĐỊNH KỲ,Quý 2,,272_PO404_TRẮNG,,31/12/1899,,,,,,,,
273,RESTOCK,DUY TRÌ,TANKTOP BASIC,,PO404,ĐEN,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 7,28/04/2026,,ĐƠN ĐỊNH KỲ,Quý 2,,273_PO404_ĐEN,,31/12/1899,,,,,,,,
274,RESTOCK,DUY TRÌ,TANKTOP BASIC,,PO404,TRẮNG,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 8,28/04/2026,,ĐƠN ĐỊNH KỲ,Quý 3,,274_PO404_TRẮNG,,31/12/1899,,,,,,,,
275,RESTOCK,DUY TRÌ,TANKTOP BASIC,,PO404,ĐEN,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 8,28/04/2026,,ĐƠN ĐỊNH KỲ,Quý 3,,275_PO404_ĐEN,,31/12/1899,,,,,,,,
276,RESTOCK,DUY TRÌ,TANKTOP BASIC,,PO404,TRẮNG,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 9,28/04/2026,,ĐƠN ĐỊNH KỲ,Quý 3,,276_PO404_TRẮNG,,31/12/1899,,,,,,,,
277,RESTOCK,DUY TRÌ,TANKTOP BASIC,,PO404,ĐEN,,,,280,370,230,120,1.000,24.000 đ,24.000.000 đ,VH,Tháng 9,28/04/2026,,ĐƠN ĐỊNH KỲ,Quý 3,,277_PO404_ĐEN,,31/12/1899,,,,,,,,
278,,,,,,,,,,,,,,0,,0 đ,,,,,,,,278__,,31/12/1899,,,,,,,,
279,,,,,,,,,,,,,,0,,0 đ,,,,,,,,279__,,31/12/1899,,,,,,,,
280,,,,,,,,,,,,,,0,,0 đ,,,,,,,,280__,,31/12/1899,,,,,,,,
281,,,,,,,,,,,,,,0,,0 đ,,,,,,,,281__,,31/12/1899,,,,,,,,
282,,,,,,,,,,,,,,0,,0 đ,,,,,,,,282__,,31/12/1899,,,,,,,,
283,,,,,,,,,,,,,,0,,0 đ,,,,,,,,283__,,31/12/1899,,,,,,,,
284,,,,,,,,,,,,,,0,,0 đ,,,,,,,,284__,,31/12/1899,,,,,,,,
285,,,,,,,,,,,,,,0,,0 đ,,,,,,,,285__,,31/12/1899,,,,,,,,
286,,,,,,,,,,,,,,0,,0 đ,,,,,,,,286__,,31/12/1899,,,,,,,,
287,,,,,,,,,,,,,,0,,0 đ,,,,,,,,287__,,31/12/1899,,,,,,,,
288,,,,,,,,,,,,,,0,,0 đ,,,,,,,,288__,,31/12/1899,,,,,,,,
289,,,,,,,,,,,,,,0,,0 đ,,,,,,,,289__,,31/12/1899,,,,,,,,
290,,,,,,,,,,,,,,0,,0 đ,,,,,,,,290__,,31/12/1899,,,,,,,,
291,,,,,,,,,,,,,,0,,0 đ,,,,,,,,291__,,31/12/1899,,,,,,,,
292,,,,,,,,,,,,,,0,,0 đ,,,,,,,,292__,,31/12/1899,,,,,,,,
293,,,,,,,,,,,,,,0,,0 đ,,,,,,,,293__,,31/12/1899,,,,,,,,
294,,,,,,,,,,,,,,0,,0 đ,,,,,,,,294__,,31/12/1899,,,,,,,,
295,,,,,,,,,,,,,,0,,0 đ,,,,,,,,295__,,31/12/1899,,,,,,,,
296,,,,,,,,,,,,,,0,,0 đ,,,,,,,,296__,,31/12/1899,,,,,,,,
297,,,,,,,,,,,,,,0,,0 đ,,,,,,,,297__,,31/12/1899,,,,,,,,
298,,,,,,,,,,,,,,0,,0 đ,,,,,,,,298__,,31/12/1899,,,,,,,,
299,,,,,,,,,,,,,,0,,0 đ,,,,,,,,299__,,31/12/1899,,,,,,,,
300,,,,,,,,,,,,,,0,,0 đ,,,,,,,,300__,,31/12/1899,,,,,,,,
301,,,,,,,,,,,,,,0,,0 đ,,,,,,,,301__,,31/12/1899,,,,,,,,
302,,,,,,,,,,,,,,0,,0 đ,,,,,,,,302__,,31/12/1899,,,,,,,,
303,,,,,,,,,,,,,,0,,0 đ,,,,,,,,303__,,31/12/1899,,,,,,,,
304,,,,,,,,,,,,,,0,,0 đ,,,,,,,,304__,,31/12/1899,,,,,,,,
305,,,,,,,,,,,,,,0,,0 đ,,,,,,,,305__,,31/12/1899,,,,,,,,
306,,,,,,,,,,,,,,0,,0 đ,,,,,,,,306__,,31/12/1899,,,,,,,,
307,,,,,,,,,,,,,,0,,0 đ,,,,,,,,307__,,31/12/1899,,,,,,,,
308,,,,,,,,,,,,,,0,,0 đ,,,,,,,,308__,,31/12/1899,,,,,,,,
309,,,,,,,,,,,,,,0,,0 đ,,,,,,,,309__,,31/12/1899,,,,,,,,
310,,,,,,,,,,,,,,0,,0 đ,,,,,,,,310__,,31/12/1899,,,,,,,,
311,,,,,,,,,,,,,,0,,0 đ,,,,,,,,311__,,31/12/1899,,,,,,,,
312,,,,,,,,,,,,,,0,,0 đ,,,,,,,,312__,,31/12/1899,,,,,,,,
313,,,,,,,,,,,,,,0,,0 đ,,,,,,,,313__,,31/12/1899,,,,,,,,
314,,,,,,,,,,,,,,0,,0 đ,,,,,,,,314__,,31/12/1899,,,,,,,,
315,,,,,,,,,,,,,,0,,0 đ,,,,,,,,315__,,31/12/1899,,,,,,,,
316,,,,,,,,,,,,,,0,,0 đ,,,,,,,,316__,,31/12/1899,,,,,,,,
317,,,,,,,,,,,,,,0,,0 đ,,,,,,,,317__,,31/12/1899,,,,,,,,
318,,,,,,,,,,,,,,0,,0 đ,,,,,,,,318__,,31/12/1899,,,,,,,,
319,,,,,,,,,,,,,,0,,0 đ,,,,,,,,319__,,31/12/1899,,,,,,,,
320,,,,,,,,,,,,,,0,,0 đ,,,,,,,,320__,,31/12/1899,,,,,,,,
321,,,,,,,,,,,,,,0,,0 đ,,,,,,,,321__,,31/12/1899,,,,,,,,
322,,,,,,,,,,,,,,0,,0 đ,,,,,,,,322__,,31/12/1899,,,,,,,,
323,,,,,,,,,,,,,,0,,0 đ,,,,,,,,323__,,31/12/1899,,,,,,,,
324,,,,,,,,,,,,,,0,,0 đ,,,,,,,,324__,,31/12/1899,,,,,,,,
325,,,,,,,,,,,,,,0,,0 đ,,,,,,,,325__,,31/12/1899,,,,,,,,
326,,,,,,,,,,,,,,0,,0 đ,,,,,,,,326__,,31/12/1899,,,,,,,,
327,,,,,,,,,,,,,,0,,0 đ,,,,,,,,327__,,31/12/1899,,,,,,,,
328,,,,,,,,,,,,,,0,,0 đ,,,,,,,,328__,,31/12/1899,,,,,,,,
329,,,,,,,,,,,,,,0,,0 đ,,,,,,,,329__,,31/12/1899,,,,,,,,
330,,,,,,,,,,,,,,0,,0 đ,,,,,,,,330__,,31/12/1899,,,,,,,,
331,,,,,,,,,,,,,,0,,0 đ,,,,,,,,331__,,31/12/1899,,,,,,,,
332,,,,,,,,,,,,,,0,,0 đ,,,,,,,,332__,,31/12/1899,,,,,,,,
333,,,,,,,,,,,,,,0,,0 đ,,,,,,,,333__,,31/12/1899,,,,,,,,
334,,,,,,,,,,,,,,0,,0 đ,,,,,,,,334__,,31/12/1899,,,,,,,,
335,,,,,,,,,,,,,,0,,0 đ,,,,,,,,335__,,31/12/1899,,,,,,,,
336,,,,,,,,,,,,,,0,,0 đ,,,,,,,,336__,,31/12/1899,,,,,,,,
337,,,,,,,,,,,,,,0,,0 đ,,,,,,,,337__,,31/12/1899,,,,,,,,
338,,,,,,,,,,,,,,0,,0 đ,,,,,,,,338__,,31/12/1899,,,,,,,,
339,,,,,,,,,,,,,,0,,0 đ,,,,,,,,339__,,31/12/1899,,,,,,,,
340,,,,,,,,,,,,,,0,,0 đ,,,,,,,,340__,,31/12/1899,,,,,,,,
341,,,,,,,,,,,,,,0,,0 đ,,,,,,,,341__,,31/12/1899,,,,,,,,
342,,,,,,,,,,,,,,0,,0 đ,,,,,,,,342__,,31/12/1899,,,,,,,,
343,,,,,,,,,,,,,,0,,0 đ,,,,,,,,343__,,31/12/1899,,,,,,,,
344,,,,,,,,,,,,,,0,,0 đ,,,,,,,,344__,,31/12/1899,,,,,,,,
345,,,,,,,,,,,,,,0,,0 đ,,,,,,,,345__,,31/12/1899,,,,,,,,
346,,,,,,,,,,,,,,0,,0 đ,,,,,,,,346__,,31/12/1899,,,,,,,,
347,,,,,,,,,,,,,,0,,0 đ,,,,,,,,347__,,31/12/1899,,,,,,,,
348,,,,,,,,,,,,,,0,,0 đ,,,,,,,,348__,,31/12/1899,,,,,,,,
349,,,,,,,,,,,,,,0,,0 đ,,,,,,,,349__,,31/12/1899,,,,,,,,
350,,,,,,,,,,,,,,0,,0 đ,,,,,,,,350__,,31/12/1899,,,,,,,,
351,,,,,,,,,,,,,,0,,0 đ,,,,,,,,351__,,31/12/1899,,,,,,,,
352,,,,,,,,,,,,,,0,,0 đ,,,,,,,,352__,,31/12/1899,,,,,,,,
353,,,,,,,,,,,,,,0,,0 đ,,,,,,,,353__,,31/12/1899,,,,,,,,
354,,,,,,,,,,,,,,0,,0 đ,,,,,,,,354__,,31/12/1899,,,,,,,,
355,,,,,,,,,,,,,,0,,0 đ,,,,,,,,355__,,31/12/1899,,,,,,,,
356,,,,,,,,,,,,,,0,,0 đ,,,,,,,,356__,,31/12/1899,,,,,,,,
357,,,,,,,,,,,,,,0,,0 đ,,,,,,,,357__,,31/12/1899,,,,,,,,
358,,,,,,,,,,,,,,0,,0 đ,,,,,,,,358__,,31/12/1899,,,,,,,,
359,,,,,,,,,,,,,,0,,0 đ,,,,,,,,359__,,31/12/1899,,,,,,,,
360,,,,,,,,,,,,,,0,,0 đ,,,,,,,,360__,,31/12/1899,,,,,,,,
361,,,,,,,,,,,,,,0,,0 đ,,,,,,,,361__,,31/12/1899,,,,,,,,
362,,,,,,,,,,,,,,0,,0 đ,,,,,,,,362__,,31/12/1899,,,,,,,,
363,,,,,,,,,,,,,,0,,0 đ,,,,,,,,363__,,31/12/1899,,,,,,,,
364,,,,,,,,,,,,,,0,,0 đ,,,,,,,,364__,,31/12/1899,,,,,,,,
365,,,,,,,,,,,,,,0,,0 đ,,,,,,,,365__,,31/12/1899,,,,,,,,
366,,,,,,,,,,,,,,0,,0 đ,,,,,,,,366__,,31/12/1899,,,,,,,,
367,,,,,,,,,,,,,,0,,0 đ,,,,,,,,367__,,31/12/1899,,,,,,,,
368,,,,,,,,,,,,,,0,,0 đ,,,,,,,,368__,,31/12/1899,,,,,,,,
369,,,,,,,,,,,,,,0,,0 đ,,,,,,,,369__,,31/12/1899,,,,,,,,
370,,,,,,,,,,,,,,0,,0 đ,,,,,,,,370__,,31/12/1899,,,,,,,,
371,,,,,,,,,,,,,,0,,0 đ,,,,,,,,371__,,31/12/1899,,,,,,,,
372,,,,,,,,,,,,,,0,,0 đ,,,,,,,,372__,,31/12/1899,,,,,,,,
373,,,,,,,,,,,,,,0,,0 đ,,,,,,,,373__,,31/12/1899,,,,,,,,
374,,,,,,,,,,,,,,0,,0 đ,,,,,,,,374__,,31/12/1899,,,,,,,,
375,,,,,,,,,,,,,,0,,0 đ,,,,,,,,375__,,31/12/1899,,,,,,,,
376,,,,,,,,,,,,,,0,,0 đ,,,,,,,,376__,,31/12/1899,,,,,,,,
377,,,,,,,,,,,,,,0,,0 đ,,,,,,,,377__,,31/12/1899,,,,,,,,
378,,,,,,,,,,,,,,0,,0 đ,,,,,,,,378__,,31/12/1899,,,,,,,,
379,,,,,,,,,,,,,,0,,0 đ,,,,,,,,379__,,31/12/1899,,,,,,,,
380,,,,,,,,,,,,,,0,,0 đ,,,,,,,,380__,,31/12/1899,,,,,,,,
381,,,,,,,,,,,,,,0,,0 đ,,,,,,,,381__,,31/12/1899,,,,,,,,
382,,,,,,,,,,,,,,0,,0 đ,,,,,,,,382__,,31/12/1899,,,,,,,,
383,,,,,,,,,,,,,,0,,0 đ,,,,,,,,383__,,31/12/1899,,,,,,,,
384,,,,,,,,,,,,,,0,,0 đ,,,,,,,,384__,,31/12/1899,,,,,,,,
385,,,,,,,,,,,,,,0,,0 đ,,,,,,,,385__,,31/12/1899,,,,,,,,
386,,,,,,,,,,,,,,0,,0 đ,,,,,,,,386__,,31/12/1899,,,,,,,,
387,,,,,,,,,,,,,,0,,0 đ,,,,,,,,387__,,31/12/1899,,,,,,,,
388,,,,,,,,,,,,,,0,,0 đ,,,,,,,,388__,,31/12/1899,,,,,,,,
389,,,,,,,,,,,,,,0,,0 đ,,,,,,,,389__,,31/12/1899,,,,,,,,
390,,,,,,,,,,,,,,0,,0 đ,,,,,,,,390__,,31/12/1899,,,,,,,,
391,,,,,,,,,,,,,,0,,0 đ,,,,,,,,391__,,31/12/1899,,,,,,,,
392,,,,,,,,,,,,,,0,,0 đ,,,,,,,,392__,,31/12/1899,,,,,,,,
393,,,,,,,,,,,,,,0,,0 đ,,,,,,,,393__,,31/12/1899,,,,,,,,
394,,,,,,,,,,,,,,0,,0 đ,,,,,,,,394__,,31/12/1899,,,,,,,,
395,,,,,,,,,,,,,,0,,0 đ,,,,,,,,395__,,31/12/1899,,,,,,,,
396,,,,,,,,,,,,,,0,,0 đ,,,,,,,,396__,,31/12/1899,,,,,,,,
397,,,,,,,,,,,,,,0,,0 đ,,,,,,,,397__,,31/12/1899,,,,,,,,
398,,,,,,,,,,,,,,0,,0 đ,,,,,,,,398__,,31/12/1899,,,,,,,,
399,,,,,,,,,,,,,,0,,0 đ,,,,,,,,399__,,31/12/1899,,,,,,,,
400,,,,,,,,,,,,,,0,,0 đ,,,,,,,,400__,,31/12/1899,,,,,,,,
401,,,,,,,,,,,,,,0,,0 đ,,,,,,,,401__,,31/12/1899,,,,,,,,
402,,,,,,,,,,,,,,0,,0 đ,,,,,,,,402__,,31/12/1899,,,,,,,,
403,,,,,,,,,,,,,,0,,0 đ,,,,,,,,403__,,31/12/1899,,,,,,,,
404,,,,,,,,,,,,,,0,,0 đ,,,,,,,,404__,,31/12/1899,,,,,,,,
405,,,,,,,,,,,,,,0,,0 đ,,,,,,,,405__,,31/12/1899,,,,,,,,
406,,,,,,,,,,,,,,0,,0 đ,,,,,,,,406__,,31/12/1899,,,,,,,,
407,,,,,,,,,,,,,,0,,0 đ,,,,,,,,407__,,31/12/1899,,,,,,,,
408,,,,,,,,,,,,,,0,,0 đ,,,,,,,,408__,,31/12/1899,,,,,,,,
409,,,,,,,,,,,,,,0,,0 đ,,,,,,,,409__,,31/12/1899,,,,,,,,
410,,,,,,,,,,,,,,0,,0 đ,,,,,,,,410__,,31/12/1899,,,,,,,,
411,,,,,,,,,,,,,,0,,0 đ,,,,,,,,411__,,31/12/1899,,,,,,,,
412,,,,,,,,,,,,,,0,,0 đ,,,,,,,,412__,,31/12/1899,,,,,,,,
413,,,,,,,,,,,,,,0,,0 đ,,,,,,,,413__,,31/12/1899,,,,,,,,
414,,,,,,,,,,,,,,0,,0 đ,,,,,,,,414__,,31/12/1899,,,,,,,,
415,,,,,,,,,,,,,,0,,0 đ,,,,,,,,415__,,31/12/1899,,,,,,,,
416,,,,,,,,,,,,,,0,,0 đ,,,,,,,,416__,,31/12/1899,,,,,,,,
417,,,,,,,,,,,,,,0,,0 đ,,,,,,,,417__,,31/12/1899,,,,,,,,
418,,,,,,,,,,,,,,0,,0 đ,,,,,,,,418__,,31/12/1899,,,,,,,,
419,,,,,,,,,,,,,,0,,0 đ,,,,,,,,419__,,31/12/1899,,,,,,,,
420,,,,,,,,,,,,,,0,,0 đ,,,,,,,,420__,,31/12/1899,,,,,,,,
421,,,,,,,,,,,,,,0,,0 đ,,,,,,,,421__,,31/12/1899,,,,,,,,
422,,,,,,,,,,,,,,0,,0 đ,,,,,,,,422__,,31/12/1899,,,,,,,,
423,,,,,,,,,,,,,,0,,0 đ,,,,,,,,423__,,31/12/1899,,,,,,,,
424,,,,,,,,,,,,,,0,,0 đ,,,,,,,,424__,,31/12/1899,,,,,,,,
425,,,,,,,,,,,,,,0,,0 đ,,,,,,,,425__,,31/12/1899,,,,,,,,
426,,,,,,,,,,,,,,0,,0 đ,,,,,,,,426__,,31/12/1899,,,,,,,,
427,,,,,,,,,,,,,,0,,0 đ,,,,,,,,427__,,31/12/1899,,,,,,,,
428,,,,,,,,,,,,,,0,,0 đ,,,,,,,,428__,,31/12/1899,,,,,,,,
429,,,,,,,,,,,,,,0,,0 đ,,,,,,,,429__,,31/12/1899,,,,,,,,
430,,,,,,,,,,,,,,0,,0 đ,,,,,,,,430__,,31/12/1899,,,,,,,,
431,,,,,,,,,,,,,,0,,0 đ,,,,,,,,431__,,31/12/1899,,,,,,,,
432,,,,,,,,,,,,,,0,,0 đ,,,,,,,,432__,,31/12/1899,,,,,,,,
433,,,,,,,,,,,,,,0,,0 đ,,,,,,,,433__,,31/12/1899,,,,,,,,
434,,,,,,,,,,,,,,0,,0 đ,,,,,,,,434__,,31/12/1899,,,,,,,,
435,,,,,,,,,,,,,,0,,0 đ,,,,,,,,435__,,31/12/1899,,,,,,,,
436,,,,,,,,,,,,,,0,,0 đ,,,,,,,,436__,,31/12/1899,,,,,,,,
437,,,,,,,,,,,,,,0,,0 đ,,,,,,,,437__,,31/12/1899,,,,,,,,
438,,,,,,,,,,,,,,0,,0 đ,,,,,,,,438__,,31/12/1899,,,,,,,,
439,,,,,,,,,,,,,,0,,0 đ,,,,,,,,439__,,31/12/1899,,,,,,,,
440,,,,,,,,,,,,,,0,,0 đ,,,,,,,,440__,,31/12/1899,,,,,,,,
441,,,,,,,,,,,,,,0,,0 đ,,,,,,,,441__,,31/12/1899,,,,,,,,
442,,,,,,,,,,,,,,0,,0 đ,,,,,,,,442__,,31/12/1899,,,,,,,,
443,,,,,,,,,,,,,,0,,0 đ,,,,,,,,443__,,31/12/1899,,,,,,,,
444,,,,,,,,,,,,,,0,,0 đ,,,,,,,,444__,,31/12/1899,,,,,,,,
445,,,,,,,,,,,,,,0,,0 đ,,,,,,,,445__,,31/12/1899,,,,,,,,
446,,,,,,,,,,,,,,0,,0 đ,,,,,,,,446__,,31/12/1899,,,,,,,,
447,,,,,,,,,,,,,,0,,0 đ,,,,,,,,447__,,31/12/1899,,,,,,,,
448,,,,,,,,,,,,,,0,,0 đ,,,,,,,,448__,,31/12/1899,,,,,,,,
449,,,,,,,,,,,,,,0,,0 đ,,,,,,,,449__,,31/12/1899,,,,,,,,
450,,,,,,,,,,,,,,0,,0 đ,,,,,,,,450__,,31/12/1899,,,,,,,,
451,,,,,,,,,,,,,,0,,0 đ,,,,,,,,451__,,31/12/1899,,,,,,,,
452,,,,,,,,,,,,,,0,,0 đ,,,,,,,,452__,,31/12/1899,,,,,,,,
453,,,,,,,,,,,,,,0,,0 đ,,,,,,,,453__,,31/12/1899,,,,,,,,
454,,,,,,,,,,,,,,0,,0 đ,,,,,,,,454__,,31/12/1899,,,,,,,,
455,,,,,,,,,,,,,,0,,0 đ,,,,,,,,455__,,31/12/1899,,,,,,,,
456,,,,,,,,,,,,,,0,,0 đ,,,,,,,,456__,,31/12/1899,,,,,,,,
457,,,,,,,,,,,,,,0,,0 đ,,,,,,,,457__,,31/12/1899,,,,,,,,
458,,,,,,,,,,,,,,0,,0 đ,,,,,,,,458__,,31/12/1899,,,,,,,,
459,,,,,,,,,,,,,,0,,0 đ,,,,,,,,459__,,31/12/1899,,,,,,,,
460,,,,,,,,,,,,,,0,,0 đ,,,,,,,,460__,,31/12/1899,,,,,,,,
461,,,,,,,,,,,,,,0,,0 đ,,,,,,,,461__,,31/12/1899,,,,,,,,
462,,,,,,,,,,,,,,0,,0 đ,,,,,,,,462__,,31/12/1899,,,,,,,,
463,,,,,,,,,,,,,,0,,0 đ,,,,,,,,463__,,31/12/1899,,,,,,,,
464,,,,,,,,,,,,,,0,,0 đ,,,,,,,,464__,,31/12/1899,,,,,,,,
465,,,,,,,,,,,,,,0,,0 đ,,,,,,,,465__,,31/12/1899,,,,,,,,
466,,,,,,,,,,,,,,0,,0 đ,,,,,,,,466__,,31/12/1899,,,,,,,,
467,,,,,,,,,,,,,,0,,0 đ,,,,,,,,467__,,31/12/1899,,,,,,,,
468,,,,,,,,,,,,,,0,,0 đ,,,,,,,,468__,,31/12/1899,,,,,,,,
469,,,,,,,,,,,,,,0,,0 đ,,,,,,,,469__,,31/12/1899,,,,,,,,
470,,,,,,,,,,,,,,0,,0 đ,,,,,,,,470__,,31/12/1899,,,,,,,,
